"","Country","year","sex","rate","mean_climate"
"3208","Serbia",2006,"female",0.000116,10.5741666666667
"3209","Serbia",2007,"female",0.000107,11.7459166666667
"3210","Serbia",2007,"male",0.000285,11.7459166666667
"3211","Serbia",2008,"female",0.000107,11.6663333333333
"3212","Serbia",2008,"male",0.000267,11.6663333333333
"3213","Serbia",2009,"female",0.000105,11.4121666666667
"3214","Serbia",2009,"male",0.000295,11.4121666666667
"3215","Serbia",2010,"female",8.5e-05,10.9925
"3216","Serbia",2010,"male",0.000268,10.9925
"3217","Serbia",2011,"male",0.000271,10.823
"3218","Serbia",2011,"female",9.78e-05,10.823
"3219","Serbia",2012,"female",8.8e-05,11.45175
"3220","Serbia",2012,"male",0.000279,11.45175
"3221","Serbia",2013,"female",8.42e-05,12.843625
"3222","Serbia",2013,"male",0.000272,12.843625
"3223","Seychelles",1985,"male",0.000245,26.7415833333333
"3224","Seychelles",1985,"female",3.48e-05,26.7415833333333
"3225","Seychelles",1986,"female",0,27.0771666666667
"3226","Seychelles",1986,"male",3.51e-05,27.0771666666667
"3227","Seychelles",1987,"male",0.000104,27.4228333333333
"3228","Seychelles",1987,"female",0,27.4228333333333
"3229","Seychelles",2001,"male",0.000134,27.4678333333333
"3230","Seychelles",2001,"female",2.63e-05,27.4678333333333
"3231","Seychelles",2002,"male",0.000131,27.5310833333333
"3232","Seychelles",2002,"female",0,27.5310833333333
"3233","Seychelles",2003,"female",5.06e-05,27.6854166666667
"3234","Seychelles",2003,"male",0.000154,27.6854166666667
"3235","Seychelles",2004,"male",0.000152,27.25775
"3236","Seychelles",2004,"female",0,27.25775
"3237","Seychelles",2005,"male",9.92e-05,27.4684166666667
"3238","Seychelles",2005,"female",2.46e-05,27.4684166666667
"3239","Seychelles",2006,"male",0.000195,27.4701666666667
"3240","Seychelles",2006,"female",0,27.4701666666667
"3241","Seychelles",2007,"female",2.46e-05,27.7125833333333
"3242","Seychelles",2007,"male",0.00012,27.7125833333333
"3243","Seychelles",2008,"male",9.43e-05,27.3768333333333
"3244","Seychelles",2008,"female",0,27.3768333333333
"3245","Seychelles",2009,"male",9.31e-05,27.74125
"3246","Seychelles",2009,"female",0,27.74125
"3247","Seychelles",2010,"female",0,27.7448333333333
"3248","Seychelles",2010,"male",0.000139,27.7448333333333
"3249","Seychelles",2011,"male",0.000126,27.7316666666667
"3250","Seychelles",2011,"female",0,27.7316666666667
"3251","Seychelles",2012,"male",7.54e-05,27.7725833333333
"3252","Seychelles",2012,"female",0,27.7725833333333
"3253","Seychelles",2013,"female",0,27.451625
"3254","Seychelles",2013,"male",0.00022,27.451625
"3255","Singapore",1985,"male",0.000159,26.8200833333333
"3256","Singapore",1985,"female",0.000116,26.8200833333333
"3257","Singapore",1986,"female",0.000115,26.8478333333333
"3258","Singapore",1986,"male",0.000158,26.8478333333333
"3259","Singapore",1987,"female",0.00011,27.1815833333333
"3260","Singapore",1987,"male",0.00014,27.1815833333333
"3261","Singapore",1988,"female",0.000123,27.06725
"3262","Singapore",1988,"male",0.000182,27.06725
"3263","Singapore",1989,"male",0.000175,26.7923333333333
"3264","Singapore",1989,"female",0.000149,26.7923333333333
"3265","Singapore",1990,"male",0.000158,27.13
"3266","Singapore",1990,"female",0.000123,27.13
"3267","Singapore",1991,"female",9.39e-05,26.9940833333333
"3268","Singapore",1991,"male",0.000137,26.9940833333333
"3269","Singapore",1992,"female",9.06e-05,26.9974166666667
"3270","Singapore",1992,"male",0.000122,26.9974166666667
"3271","Singapore",1993,"male",0.000126,26.9288333333333
"3272","Singapore",1993,"female",7.73e-05,26.9288333333333
"3273","Singapore",1994,"male",0.00014,27.08775
"3274","Singapore",1994,"female",9.33e-05,27.08775
"3275","Singapore",1995,"female",1e-04,27.0725
"3276","Singapore",1995,"male",0.000163,27.0725
"3277","Singapore",1996,"male",0.000108,27.0433333333333
"3278","Singapore",1996,"female",6.17e-05,27.0433333333333
"3279","Singapore",1997,"female",7.43e-05,27.3889166666667
"3280","Singapore",1997,"male",0.000136,27.3889166666667
"3281","Singapore",1998,"male",0.000136,27.7759166666667
"3282","Singapore",1998,"female",8.69e-05,27.7759166666667
"3283","Singapore",1999,"male",0.000125,27.01675
"3284","Singapore",1999,"female",5.99e-05,27.01675
"3285","Singapore",2000,"male",0.000134,27.0965
"3286","Singapore",2000,"female",6.86e-05,27.0965
"3287","Singapore",2001,"male",0.000123,27.1893333333333
"3288","Singapore",2001,"female",7.37e-05,27.1893333333333
"3289","Singapore",2002,"female",8.09e-05,27.4060833333333
"3290","Singapore",2002,"male",0.000122,27.4060833333333
"3291","Singapore",2003,"female",7.32e-05,27.3118333333333
"3292","Singapore",2003,"male",0.000126,27.3118333333333
"3293","Singapore",2004,"female",7.84e-05,27.3286666666667
"3294","Singapore",2004,"male",0.000126,27.3286666666667
"3295","Singapore",2005,"female",7.05e-05,27.4935833333333
"3296","Singapore",2005,"male",0.000145,27.4935833333333
"3297","Singapore",2006,"male",0.000137,27.3284166666667
"3298","Singapore",2006,"female",8.17e-05,27.3284166666667
"3299","Singapore",2007,"female",7.65e-05,27.13
"3300","Singapore",2007,"male",0.000118,27.13
"3301","Singapore",2008,"female",6.42e-05,27.0676666666667
"3302","Singapore",2008,"male",0.000121,27.0676666666667
"3303","Singapore",2009,"male",0.000135,27.4733333333333
"3304","Singapore",2009,"female",6.36e-05,27.4733333333333
"3305","Singapore",2010,"female",5.46e-05,27.6035
"3306","Singapore",2010,"male",0.000112,27.6035
"3307","Singapore",2011,"male",0.000111,27.2821666666667
"3308","Singapore",2011,"female",6.07e-05,27.2821666666667
"3309","Singapore",2012,"female",8.07e-05,27.3035833333333
"3310","Singapore",2012,"male",0.000136,27.3035833333333
"3311","Singapore",2013,"female",6.01e-05,27.602875
"3312","Singapore",2013,"male",0.000136,27.602875
"3313","Slovakia",1992,"male",0.000274,8.72716666666667
"3314","Slovakia",1992,"female",5.62e-05,8.72716666666667
"3315","Slovakia",1993,"male",0.00026,7.98216666666667
"3316","Slovakia",1993,"female",4.57e-05,7.98216666666667
"3317","Slovakia",1994,"female",4.22e-05,9.29758333333333
"3318","Slovakia",1994,"male",0.000241,9.29758333333333
"3319","Slovakia",1995,"male",0.000251,8.153
"3320","Slovakia",1995,"female",4.89e-05,8.153
"3321","Slovakia",1996,"female",4.09e-05,7.12616666666667
"3322","Slovakia",1996,"male",0.000232,7.12616666666667
"3323","Slovakia",1997,"female",4.07e-05,7.77308333333333
"3324","Slovakia",1997,"male",0.000214,7.77308333333333
"3325","Slovakia",1998,"female",3.36e-05,8.33358333333333
"3326","Slovakia",1998,"male",0.000237,8.33358333333333
"3327","Slovakia",1999,"female",3.88e-05,8.67558333333333
"3328","Slovakia",1999,"male",0.000239,8.67558333333333
"3329","Slovakia",2000,"female",5.12e-05,9.482
"3330","Slovakia",2000,"male",0.00024,9.482
"3331","Slovakia",2001,"female",4.26e-05,8.30775
"3332","Slovakia",2001,"male",0.000235,8.30775
"3333","Slovakia",2002,"female",3.79e-05,9.13641666666667
"3334","Slovakia",2002,"male",0.00025,9.13641666666667
"3335","Slovakia",2003,"male",0.000262,8.48708333333333
"3336","Slovakia",2003,"female",3.98e-05,8.48708333333333
"3337","Slovakia",2004,"female",4.24e-05,8.14558333333333
"3338","Slovakia",2004,"male",0.000228,8.14558333333333
"3339","Slovakia",2005,"male",0.000235,7.93691666666667
"3340","Slovakia",2005,"female",3.59e-05,7.93691666666667
"3341","Slovakia",2006,"male",0,8.52833333333333
"3342","Slovakia",2006,"female",0,8.52833333333333
"3343","Slovakia",2007,"female",0,9.47891666666667
"3344","Slovakia",2007,"male",0,9.47891666666667
"3345","Slovakia",2008,"female",3.13e-05,9.39741666666667
"3346","Slovakia",2008,"male",0.000204,9.39741666666667
"3347","Slovakia",2009,"male",0.000218,9.00166666666667
"3348","Slovakia",2009,"female",2.19e-05,9.00166666666667
"3349","Slovakia",2010,"female",3.47e-05,8.073
"3350","Slovakia",2010,"male",0.000216,8.073
"3351","Slovakia",2012,"male",0.000201,8.87316666666667
"3352","Slovakia",2012,"female",2.74e-05,8.87316666666667
"3353","Slovakia",2013,"male",0.000214,9.685625
"3354","Slovakia",2013,"female",3.15e-05,9.685625
"3355","Slovenia",1995,"male",0.000478,10.2895833333333
"3356","Slovenia",1995,"female",0.000132,10.2895833333333
"3357","Slovenia",1996,"male",0.000506,9.445
"3358","Slovenia",1996,"female",0.000146,9.445
"3359","Slovenia",1997,"female",0.000123,10.3829166666667
"3360","Slovenia",1997,"male",0.00052,10.3829166666667
"3361","Slovenia",1998,"male",0.000525,10.5973333333333
"3362","Slovenia",1998,"female",0.000139,10.5973333333333
"3363","Slovenia",1999,"male",0.000498,10.6869166666667
"3364","Slovenia",1999,"female",0.000141,10.6869166666667
"3365","Slovenia",2000,"male",0.000475,11.5905833333333
"3366","Slovenia",2000,"female",0.000159,11.5905833333333
"3367","Slovenia",2001,"female",0.000125,10.8946666666667
"3368","Slovenia",2001,"male",0.000495,10.8946666666667
"3369","Slovenia",2002,"female",0.00011,11.33725
"3370","Slovenia",2002,"male",0.000466,11.33725
"3371","Slovenia",2003,"male",0.000472,11.0096666666667
"3372","Slovenia",2003,"female",0.000125,11.0096666666667
"3373","Slovenia",2004,"female",0.000145,10.24125
"3374","Slovenia",2004,"male",0.000397,10.24125
"3375","Slovenia",2005,"female",0.000115,9.79508333333333
"3376","Slovenia",2005,"male",0.000419,9.79508333333333
"3377","Slovenia",2006,"female",0.000116,10.7234166666667
"3378","Slovenia",2006,"male",0.000442,10.7234166666667
"3379","Slovenia",2007,"male",0.000353,11.4625833333333
"3380","Slovenia",2007,"female",0.000101,11.4625833333333
"3381","Slovenia",2008,"female",8.57e-05,11.2479166666667
"3382","Slovenia",2008,"male",0.000336,11.2479166666667
"3383","Slovenia",2009,"male",0.000364,11.2374166666667
"3384","Slovenia",2009,"female",9.88e-05,11.2374166666667
"3385","Slovenia",2010,"male",0.00035,10.194
"3386","Slovenia",2010,"female",7.93e-05,10.194
"3387","Slovenia",2011,"male",0.000361,11.2080833333333
"3388","Slovenia",2011,"female",8.94e-05,11.2080833333333
"3389","Slovenia",2012,"female",8.12e-05,11.27825
"3390","Slovenia",2012,"male",0.000375,11.27825
"3391","Slovenia",2013,"male",0.000374,11.74475
"3392","Slovenia",2013,"female",8.73e-05,11.74475
"3393","South Africa",1996,"male",6.12e-06,17.2586666666667
"3394","South Africa",1996,"female",1.55e-06,17.2586666666667
"3395","South Africa",1997,"male",4.35e-06,17.61525
"3396","South Africa",1997,"female",1.12e-06,17.61525
"3397","South Africa",1998,"male",7.14e-06,18.0953333333333
"3398","South Africa",1998,"female",2.14e-06,18.0953333333333
"3399","South Africa",1999,"female",2.94e-06,18.5455
"3400","South Africa",1999,"male",1.12e-05,18.5455
"3401","South Africa",2000,"male",1.05e-05,17.5855833333333
"3402","South Africa",2000,"female",2.8e-06,17.5855833333333
"3403","South Africa",2001,"female",3.42e-06,17.8679166666667
"3404","South Africa",2001,"male",1.55e-05,17.8679166666667
"3405","South Africa",2002,"male",9.25e-06,17.9494166666667
"3406","South Africa",2002,"female",2.2e-06,17.9494166666667
"3407","South Africa",2003,"male",9.3e-06,18.2616666666667
"3408","South Africa",2003,"female",2.91e-06,18.2616666666667
"3409","South Africa",2004,"female",4.05e-06,18.0828333333333
"3410","South Africa",2004,"male",1.4e-05,18.0828333333333
"3411","South Africa",2005,"female",4.54e-06,18.2179166666667
"3412","South Africa",2005,"male",1.68e-05,18.2179166666667
"3413","South Africa",2006,"female",4.31e-06,17.5975
"3414","South Africa",2006,"male",1.93e-05,17.5975
"3415","South Africa",2007,"female",4.57e-06,17.98625
"3416","South Africa",2007,"male",1.44e-05,17.98625
"3417","South Africa",2008,"female",4.19e-06,17.9560833333333
"3418","South Africa",2008,"male",1.65e-05,17.9560833333333
"3419","South Africa",2009,"female",3.95e-06,17.886
"3420","South Africa",2009,"male",1.25e-05,17.886
"3421","South Africa",2010,"female",3.99e-06,18.3026666666667
"3422","South Africa",2010,"male",1.32e-05,18.3026666666667
"3423","South Africa",2011,"female",3.14e-06,17.5524166666667
"3424","South Africa",2011,"male",1.24e-05,17.5524166666667
"3425","South Africa",2012,"male",1.6e-05,17.8469166666667
"3426","South Africa",2012,"female",4.7e-06,17.8469166666667
"3427","South Africa",2013,"male",1.98e-05,17.325375
"3428","South Africa",2013,"female",4.88e-06,17.325375
"3429","Spain",1985,"female",3.73e-05,14.1318333333333
"3430","Spain",1985,"male",0.000104,14.1318333333333
"3431","Spain",1986,"female",3.91e-05,13.87625
"3432","Spain",1986,"male",0.000115,13.87625
"3433","Spain",1987,"male",0.000113,14.4609166666667
"3434","Spain",1987,"female",4.23e-05,14.4609166666667
"3435","Spain",1988,"female",4.33e-05,14.1613333333333
"3436","Spain",1988,"male",0.00012,14.1613333333333
"3437","Spain",1989,"male",0.000123,15.0459166666667
"3438","Spain",1989,"female",4.12e-05,15.0459166666667
"3439","Spain",1990,"male",0.000118,14.7620833333333
"3440","Spain",1990,"female",4.27e-05,14.7620833333333
"3441","Spain",1991,"male",0.000118,14.0071666666667
"3442","Spain",1991,"female",4.12e-05,14.0071666666667
"3443","Spain",1992,"female",3.6e-05,13.95525
"3444","Spain",1992,"male",0.000116,13.95525
"3445","Spain",1993,"male",0.000126,13.5006666666667
"3446","Spain",1993,"female",3.97e-05,13.5006666666667
"3447","Spain",1994,"female",3.9e-05,14.651
"3448","Spain",1994,"male",0.000134,14.651
"3449","Spain",1995,"male",0.000132,15.0721666666667
"3450","Spain",1995,"female",3.92e-05,15.0721666666667
"3451","Spain",1996,"male",0.000135,14.15125
"3452","Spain",1996,"female",4.54e-05,14.15125
"3453","Spain",1997,"male",0.000138,15.1059166666667
"3454","Spain",1997,"female",4.42e-05,15.1059166666667
"3455","Spain",1998,"female",3.97e-05,14.552
"3456","Spain",1998,"male",0.000137,14.552
"3457","Spain",1999,"male",0.000131,14.3665
"3458","Spain",1999,"female",4.18e-05,14.3665
"3459","Spain",2000,"female",4.18e-05,14.46875
"3460","Spain",2000,"male",0.000138,14.46875
"3461","Spain",2001,"female",3.84e-05,14.6160833333333
"3462","Spain",2001,"male",0.000128,14.6160833333333
"3463","Spain",2002,"female",4.07e-05,14.6479166666667
"3464","Spain",2002,"male",0.000133,14.6479166666667
"3465","Spain",2003,"male",0.000135,14.9969166666667
"3466","Spain",2003,"female",4.06e-05,14.9969166666667
"3467","Spain",2004,"male",0.000133,14.3964166666667
"3468","Spain",2004,"female",4.15e-05,14.3964166666667
"3469","Spain",2005,"male",0.000127,14.3035833333333
"3470","Spain",2005,"female",3.95e-05,14.3035833333333
"3471","Spain",2006,"female",3.46e-05,15.1059166666667
"3472","Spain",2006,"male",0.000122,15.1059166666667
"3473","Spain",2007,"female",3.71e-05,14.2413333333333
"3474","Spain",2007,"male",0.000118,14.2413333333333
"3475","Spain",2008,"female",3.56e-05,14.2295
"3476","Spain",2008,"male",0.000126,14.2295
"3477","Spain",2009,"female",3.46e-05,14.9680833333333
"3478","Spain",2009,"male",0.000124,14.9680833333333
"3479","Spain",2010,"male",0.000115,14.246
"3480","Spain",2010,"female",3.11e-05,14.246
"3481","Spain",2011,"male",0.000114,15.3210833333333
"3482","Spain",2011,"female",3.35e-05,15.3210833333333
"3483","Spain",2012,"male",0.000125,14.58
"3484","Spain",2012,"female",3.62e-05,14.58
"3485","Spain",2013,"female",4.26e-05,14.858875
"3486","Spain",2013,"male",0.000134,14.858875
"3487","Sri Lanka",1985,"female",0.000255,27.3501666666667
"3488","Sri Lanka",1985,"male",0.000558,27.3501666666667
"3489","Sri Lanka",1986,"male",0.000536,27.4155
"3490","Sri Lanka",1986,"female",0.000216,27.4155
"3491","Sri Lanka",1996,"female",0.000141,27.3995833333333
"3492","Sri Lanka",1996,"male",0.000447,27.3995833333333
"3493","Sri Lanka",1997,"male",0.000523,27.6576666666667
"3494","Sri Lanka",1997,"female",0.000179,27.6576666666667
"3495","Sri Lanka",1998,"male",0.000498,28.15325
"3496","Sri Lanka",1998,"female",0.000155,28.15325
"3497","Sri Lanka",1999,"male",0.000503,27.36125
"3498","Sri Lanka",1999,"female",0.000158,27.36125
"3499","Sri Lanka",2000,"male",0.000464,27.46975
"3500","Sri Lanka",2000,"female",0.00015,27.46975
"3501","Sri Lanka",2001,"male",0.000418,27.6630833333333
"3502","Sri Lanka",2001,"female",0.000116,27.6630833333333
"3503","Sri Lanka",2002,"female",0.000104,27.7959166666667
"3504","Sri Lanka",2002,"male",0.000402,27.7959166666667
"3505","Sri Lanka",2003,"female",0.000105,27.7974166666667
"3506","Sri Lanka",2003,"male",0.000408,27.7974166666667
"3507","Sri Lanka",2006,"male",0.000356,27.572
"3508","Sri Lanka",2006,"female",9.84e-05,27.572
"3509","Suriname",1985,"male",0.000365,26.1995
"3510","Suriname",1985,"female",0.000134,26.1995
"3511","Suriname",1986,"male",0.000181,26.4908333333333
"3512","Suriname",1986,"female",7.46e-05,26.4908333333333
"3513","Suriname",1987,"female",7.33e-05,27.1668333333333
"3514","Suriname",1987,"male",0.000238,27.1668333333333
"3515","Suriname",1988,"female",0.000102,26.6245
"3516","Suriname",1988,"male",0.000186,26.6245
"3517","Suriname",1989,"female",7e-05,26.3586666666667
"3518","Suriname",1989,"male",0.000233,26.3586666666667
"3519","Suriname",1990,"female",2.26e-05,26.6770833333333
"3520","Suriname",1990,"male",0.000128,26.6770833333333
"3521","Suriname",1991,"male",0.00019,26.6764166666667
"3522","Suriname",1991,"female",0.000123,26.6764166666667
"3523","Suriname",1992,"female",7.12e-05,26.8055833333333
"3524","Suriname",1992,"male",0.000187,26.8055833333333
"3525","Suriname",1995,"female",6.76e-05,27.0453333333333
"3526","Suriname",1995,"male",0.000213,27.0453333333333
"3527","Suriname",1996,"female",2.04e-05,26.8215833333333
"3528","Suriname",1996,"male",8.5e-05,26.8215833333333
"3529","Suriname",1997,"female",5.53e-05,27.0471666666667
"3530","Suriname",1997,"male",0.000104,27.0471666666667
"3531","Suriname",1998,"male",0.000102,27.4001666666667
"3532","Suriname",1998,"female",3.96e-05,27.4001666666667
"3533","Suriname",1999,"female",7.31e-05,26.7225
"3534","Suriname",1999,"male",0.000163,26.7225
"3535","Suriname",2000,"female",6.72e-05,26.5860833333333
"3536","Suriname",2000,"male",0.00018,26.5860833333333
"3537","Suriname",2001,"male",0.000263,26.8040833333333
"3538","Suriname",2001,"female",7.57e-05,26.8040833333333
"3539","Suriname",2002,"female",9.8e-05,26.9039166666667
"3540","Suriname",2002,"male",0.000222,26.9039166666667
"3541","Suriname",2003,"female",8.75e-05,27.1955833333333
"3542","Suriname",2003,"male",0.000265,27.1955833333333
"3543","Suriname",2004,"male",0.000221,27.1503333333333
"3544","Suriname",2004,"female",8.19e-05,27.1503333333333
"3545","Suriname",2005,"male",0.000267,27.4839166666667
"3546","Suriname",2005,"female",5.39e-05,27.4839166666667
"3547","Suriname",2006,"male",0.000369,27.0456666666667
"3548","Suriname",2006,"female",0.000124,27.0456666666667
"3549","Suriname",2007,"male",0.000378,26.9085833333333
"3550","Suriname",2007,"female",0.00014,26.9085833333333
"3551","Suriname",2008,"female",0.000147,26.9195
"3552","Suriname",2008,"male",0.000485,26.9195
"3553","Suriname",2009,"male",0.00042,27.2330833333333
"3554","Suriname",2009,"female",0.000136,27.2330833333333
"3555","Suriname",2010,"male",0.000394,27.4125833333333
"3556","Suriname",2010,"female",0.000177,27.4125833333333
"3557","Suriname",2011,"male",0.000394,27.0605
"3558","Suriname",2011,"female",0.000133,27.0605
"3559","Suriname",2012,"male",0.00041,27.1894166666667
"3560","Suriname",2012,"female",0.000136,27.1894166666667
"3561","Suriname",2013,"male",0.000393,26.95725
"3562","Suriname",2013,"female",0.000138,26.95725
"3563","Sweden",1987,"female",0.000116,1.35641666666667
"3564","Sweden",1987,"male",0.000277,1.35641666666667
"3565","Sweden",1988,"female",0.000122,3.1025
"3566","Sweden",1988,"male",0.000281,3.1025
"3567","Sweden",1989,"female",0.000113,4.40908333333333
"3568","Sweden",1989,"male",0.000286,4.40908333333333
"3569","Sweden",1990,"male",0.000259,4.49791666666667
"3570","Sweden",1990,"female",0.000111,4.49791666666667
"3571","Sweden",1991,"male",0.000262,3.459
"3572","Sweden",1991,"female",0.00011,3.459
"3573","Sweden",1992,"male",0.000235,3.87225
"3574","Sweden",1992,"female",0.000102,3.87225
"3575","Sweden",1993,"male",0.000239,2.945
"3576","Sweden",1993,"female",0.000101,2.945
"3577","Sweden",1994,"male",0.000231,2.87991666666667
"3578","Sweden",1994,"female",9.53e-05,2.87991666666667
"3579","Sweden",1995,"female",9.86e-05,3.066
"3580","Sweden",1995,"male",0.000231,3.066
"3581","Sweden",1996,"female",9.08e-05,2.39175
"3582","Sweden",1996,"male",0.000214,2.39175
"3583","Sweden",1997,"male",0.000209,3.73058333333333
"3584","Sweden",1997,"female",8.16e-05,3.73058333333333
"3585","Sweden",1998,"male",0.000214,2.87291666666667
"3586","Sweden",1998,"female",8.25e-05,2.87291666666667
"3587","Sweden",1999,"male",0.000209,3.54391666666667
"3588","Sweden",1999,"female",8.43e-05,3.54391666666667
"3589","Sweden",2000,"female",7.72e-05,4.421
"3590","Sweden",2000,"male",0.000193,4.421
"3591","Sweden",2001,"male",2e-04,3.13966666666667
"3592","Sweden",2001,"female",8.52e-05,3.13966666666667
"3593","Sweden",2002,"female",7.42e-05,3.79533333333333
"3594","Sweden",2002,"male",0.000206,3.79533333333333
"3595","Sweden",2003,"male",0.000185,3.733
"3596","Sweden",2003,"female",7.83e-05,3.733
"3597","Sweden",2004,"female",7.46e-05,3.64775
"3598","Sweden",2004,"male",0.000198,3.64775
"3599","Sweden",2005,"male",0.000198,4.00016666666667
"3600","Sweden",2005,"female",8.9e-05,4.00016666666667
"3601","Sweden",2006,"male",0.000192,4.35416666666667
"3602","Sweden",2006,"female",8.78e-05,4.35416666666667
"3603","Sweden",2007,"female",7.47e-05,4.08058333333333
"3604","Sweden",2007,"male",0.000187,4.08058333333333
"3605","Sweden",2008,"male",0.000198,4.218
"3606","Sweden",2008,"female",7.2e-05,4.218
"3607","Sweden",2009,"male",0.000204,3.50241666666667
"3608","Sweden",2009,"female",8.03e-05,3.50241666666667
"3609","Sweden",2010,"female",6.83e-05,1.6585
"3610","Sweden",2010,"male",0.000191,1.6585
"3611","Sweden",2011,"female",7.23e-05,4.51875
"3612","Sweden",2011,"male",0.000179,4.51875
"3613","Sweden",2012,"female",7.45e-05,2.97283333333333
"3614","Sweden",2012,"male",0.000184,2.97283333333333
"3615","Sweden",2013,"female",8.12e-05,4.19975
"3616","Sweden",2013,"male",0.000192,4.19975
"3617","Switzerland",1995,"male",0.000316,7.75191666666667
"3618","Switzerland",1995,"female",0.000118,7.75191666666667
"3619","Switzerland",1996,"male",0.000312,6.97458333333333
"3620","Switzerland",1996,"female",0.000124,6.97458333333333
"3621","Switzerland",1997,"male",0.000296,8.21241666666667
"3622","Switzerland",1997,"female",0.00011,8.21241666666667
"3623","Switzerland",1998,"female",0.000105,7.958
"3624","Switzerland",1998,"male",0.000308,7.958
"3625","Switzerland",1999,"male",0.000282,7.90283333333333
"3626","Switzerland",1999,"female",0.000106,7.90283333333333
"3627","Switzerland",2000,"male",0.000295,8.56266666666667
"3628","Switzerland",2000,"female",0.000114,8.56266666666667
"3629","Switzerland",2001,"female",0.000112,7.97975
"3630","Switzerland",2001,"male",0.000282,7.97975
"3631","Switzerland",2002,"female",0.000131,8.48483333333333
"3632","Switzerland",2002,"male",0.00029,8.48483333333333
"3633","Switzerland",2003,"male",0.00025,8.66975
"3634","Switzerland",2003,"female",0.000118,8.66975
"3635","Switzerland",2004,"female",0.000119,7.84608333333333
"3636","Switzerland",2004,"male",0.00025,7.84608333333333
"3637","Switzerland",2005,"male",0.00026,7.57391666666667
"3638","Switzerland",2005,"female",0.000111,7.57391666666667
"3639","Switzerland",2006,"male",0.000248,8.33775
"3640","Switzerland",2006,"female",0.000123,8.33775
"3641","Switzerland",2007,"male",0.000262,8.55275
"3642","Switzerland",2007,"female",0.00012,8.55275
"3643","Switzerland",2008,"male",0.000241,8.10966666666667
"3644","Switzerland",2008,"female",0.000122,8.10966666666667
"3645","Switzerland",2009,"male",0.000229,8.30066666666667
"3646","Switzerland",2009,"female",7.41e-05,8.30066666666667
"3647","Switzerland",2010,"female",7.45e-05,7.2265
"3648","Switzerland",2010,"male",0.000198,7.2265
"3649","Switzerland",2011,"male",0.000205,8.84733333333333
"3650","Switzerland",2011,"female",7.25e-05,8.84733333333333
"3651","Switzerland",2012,"female",7.42e-05,8.15925
"3652","Switzerland",2012,"male",0.000201,8.15925
"3653","Switzerland",2013,"male",0.000208,8.1775
"3654","Switzerland",2013,"female",7.32e-05,8.1775
"3655","Thailand",1985,"male",7.57e-05,26.2655
"3656","Thailand",1985,"female",5.33e-05,26.2655
"3657","Thailand",1986,"male",7.55e-05,26.1486666666667
"3658","Thailand",1986,"female",4.3e-05,26.1486666666667
"3659","Thailand",1987,"female",4.83e-05,26.6511666666667
"3660","Thailand",1987,"male",7.74e-05,26.6511666666667
"3661","Thailand",1990,"male",9.64e-05,26.5906666666667
"3662","Thailand",1990,"female",5.07e-05,26.5906666666667
"3663","Thailand",1991,"female",4.4e-05,26.6533333333333
"3664","Thailand",1991,"male",9.36e-05,26.6533333333333
"3665","Thailand",1992,"female",4.48e-05,26.2911666666667
"3666","Thailand",1992,"male",9.08e-05,26.2911666666667
"3667","Thailand",1994,"male",6.13e-05,26.477
"3668","Thailand",1994,"female",2.63e-05,26.477
"3669","Thailand",1995,"female",4.17e-05,26.5299166666667
"3670","Thailand",1995,"male",0.000115,26.5299166666667
"3671","Thailand",1996,"female",4.11e-05,26.1855
"3672","Thailand",1996,"male",0.000121,26.1855
"3673","Thailand",1997,"female",3.38e-05,26.6351666666667
"3674","Thailand",1997,"male",0.000116,26.6351666666667
"3675","Thailand",1998,"male",0.000137,27.3796666666667
"3676","Thailand",1998,"female",3.9e-05,27.3796666666667
"3677","Thailand",1999,"female",4.14e-05,26.22225
"3678","Thailand",1999,"male",0.000144,26.22225
"3679","Thailand",2000,"male",0.000141,26.3021666666667
"3680","Thailand",2000,"female",3.88e-05,26.3021666666667
"3681","Thailand",2002,"male",0.000129,26.7860833333333
"3682","Thailand",2002,"female",4.04e-05,26.7860833333333
"3683","Thailand",2003,"male",0.000116,26.649
"3684","Thailand",2003,"female",3.46e-05,26.649
"3685","Thailand",2004,"male",0.000109,26.5
"3686","Thailand",2004,"female",3.37e-05,26.5
"3687","Thailand",2005,"male",0.000101,26.8331666666667
"3688","Thailand",2005,"female",2.91e-05,26.8331666666667
"3689","Thailand",2006,"female",2.4e-05,26.7448333333333
"3690","Thailand",2006,"male",9.44e-05,26.7448333333333
"3691","Thailand",2007,"male",0.000101,26.6369166666667
"3692","Thailand",2007,"female",2.71e-05,26.6369166666667
"3693","Thailand",2008,"female",2.9e-05,26.222
"3694","Thailand",2008,"male",9.98e-05,26.222
"3695","Thailand",2009,"female",2.85e-05,26.6480833333333
"3696","Thailand",2009,"male",1e-04,26.6480833333333
"3697","Thailand",2010,"male",9.93e-05,27.3896666666667
"3698","Thailand",2010,"female",2.79e-05,27.3896666666667
"3699","Thailand",2011,"female",2.89e-05,26.2516666666667
"3700","Thailand",2011,"male",0.000101,26.2516666666667
"3701","Thailand",2012,"male",0.000103,27.289
"3702","Thailand",2012,"female",3.02e-05,27.289
"3703","Thailand",2013,"male",0.000104,27.864875
"3704","Thailand",2013,"female",2.76e-05,27.864875
"3705","Turkey",2009,"male",2.42e-05,12.8148333333333
"3706","Turkey",2009,"female",7.57e-06,12.8148333333333
"3707","Turkey",2010,"male",3.42e-05,14.2816666666667
